trajectory_id,model,api_model_id,reasoning_setting,temperature,top_p,seed,max_output_tokens,context_mode,prompt_sha256,grid_id,grid_size,difficulty,observed_wall_fraction,grid_replicate,step_index,agent_x,agent_y,optimal_actions,selected_action,is_optimal_action,valid_action,api_success,finish_reason,truncated_call,latency_seconds,prompt_tokens,output_tokens,reasoning_tokens,total_tokens,estimated_cost_usd,attempts,error_type,error_message,goal_reached_after_action,response_text,reasoning_content,response_id,provider_returned_model_id,system_fingerprint
gpt-oss-20b__low__size7_difficulty0.8_grid8__sampled_rep2_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,1611282482,16000,current full grid only (no trajectory history),467ec75de83b896a1fde90dd128c9656eb8a344a6c4a4eb699bc28df8943cef0,size7_difficulty0.8_grid8,7,0.8,0.28,8,3,4,1,"[""RIGHT""]",RIGHT,True,True,True,stop,False,1.6843994649825618,485,79,0,564,4.005e-05,1,,,True,"{
  ""action"": ""RIGHT""
}","We need shortest path from A to G. Grid coordinates: rows 0-6, cols 0-6. A at (1,4). G at (1,5). Adjacent right. Check if path blocked? (1,5) is G open. So move RIGHT.",owSVeho-3pDw3Z-a2c13b6ef8005b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid8__sampled_rep3_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,3338468421,16000,current full grid only (no trajectory history),95d66dbeb098a0e4d5f1e29941df44241ba1f0fe6808776883a8ecf5ed460db5,size7_difficulty0.8_grid8,7,0.8,0.28,8,0,1,1,"[""RIGHT""]",RIGHT,True,True,True,stop,False,0.9662004910060205,485,142,0,627,5.2650000000000006e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path. Let's map grid. Coordinates (row,col). Agent at (1,1). Goal at (1,5). Walls at various. Let's draw open cells. Row1: # A _ _ _ G # positions 0-6. So from (1,1) to (1,5) along row1 through (1,2),(1,3),(1,4),(1,5). Check walls? row1 col2-4 are '_' open. So direct path 4 steps right. But need to avoid walls? path is clear. So first move RIGHT.",owSVfCZ-fdNmn-a2c13b7979795b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid8__sampled_rep3_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,1712495560,16000,current full grid only (no trajectory history),bbf68f7f8e01d27beda4229ba36933c61a87c33f003d7ddc83031b6836515c8a,size7_difficulty0.8_grid8,7,0.8,0.28,8,1,2,1,"[""RIGHT""]",RIGHT,True,True,True,stop,False,0.6431122020003386,485,72,0,557,3.8650000000000004e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need next move from A at (1,2) to G at (1,5). Path: right twice. Check obstacles: (1,3) is _, (1,4) is _, (1,5) G. So move RIGHT.",owSVfVm-3pDw3Z-a2c13b7f8d045b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid8__sampled_rep3_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,3417385878,16000,current full grid only (no trajectory history),bd96dff47647b30a47bb0e2ac19d33f01f7cd55ccce753cd1a696b80551ed096,size7_difficulty0.8_grid8,7,0.8,0.28,8,2,3,1,"[""RIGHT""]",RIGHT,True,True,True,stop,False,0.9101398909697309,485,119,0,604,4.805e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path from A at (1,3) to G at (1,5). Row1 col3 to col5, but there is a wall at (1,4)? Let's inspect row1: ""# _ _ A _ G #"". So columns:0#,1_,2_,3A,4_,5G,6#. So path: from (1,3) to (1,4) to (1,5). Both cells open. So move RIGHT.",owSVfgf-3pDw3Z-a2c13b8388855b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid8__sampled_rep3_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,3401009965,16000,current full grid only (no trajectory history),467ec75de83b896a1fde90dd128c9656eb8a344a6c4a4eb699bc28df8943cef0,size7_difficulty0.8_grid8,7,0.8,0.28,8,3,4,1,"[""RIGHT""]",RIGHT,True,True,True,stop,False,0.6333263569977134,485,64,0,549,3.705e-05,1,,,True,"{
  ""action"": ""RIGHT""
}","We need next move. Grid 7x7. Coordinates: rows 0-6, cols 0-6. Agent at row1 col4. Goal at row1 col5 adjacent right. So move RIGHT.",owSVfxM-3pDw3Z-a2c13b89396b5b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid8__greedy_t0,GPT-OSS-20B,openai/gpt-oss-20b,low,0.0,0.95,1709015799,16000,current full grid only (no trajectory history),95d66dbeb098a0e4d5f1e29941df44241ba1f0fe6808776883a8ecf5ed460db5,size7_difficulty0.8_grid8,7,0.8,0.28,8,0,1,1,"[""RIGHT""]",RIGHT,True,True,True,stop,False,1.3360961030120961,485,203,0,688,6.485e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path. Let's map coordinates. Grid 7x7 indices 0-6.

Row1: ""# A _ _ _ G #""
So row1 col1 A, col5 G.

Row2: ""# _ _ # # # #""
Row3: ""# _ # _ _ _ #""
Row4: ""# _ # # # _ #""
Row5: ""# _ _ _ _ _ #""
Row6: ""# # # # # # #""

We need path from (1,1) to (1,5). Let's find open cells.

We can move right along row1: positions (1,2),(1,3),(1,4),(1,5). Are they open? row1 col2 '_' yes, col3 '_' yes, col4 '_' yes, col5 G. No walls. So shortest path is 4 steps right. So action RIGHT.",owSVg9H-3pDw3Z-a2c13b8d3e9f5b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid8__greedy_t0,GPT-OSS-20B,openai/gpt-oss-20b,low,0.0,0.95,154192928,16000,current full grid only (no trajectory history),bbf68f7f8e01d27beda4229ba36933c61a87c33f003d7ddc83031b6836515c8a,size7_difficulty0.8_grid8,7,0.8,0.28,8,1,2,1,"[""RIGHT""]",RIGHT,True,True,True,stop,False,1.7075422519701533,485,263,0,748,7.685e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path. Let's map coordinates. Grid 7x7. Agent at (1,2). Goal at (1,5). Walls at many. Let's draw open spaces.

Row0 all walls.

Row1: col0 wall, col1 _, col2 A, col3 _, col4 _, col5 G, col6 wall.

Row2: col0 wall, col1 _, col2 _, col3 #, col4 #, col5 #, col6 wall.

Row3: col0 wall, col1 _, col2 #, col3 _, col4 _, col5 _, col6 #.

Row4: col0 wall, col1 _, col2 #, col3 #, col4 #, col5 _, col6 #.

Row5: col0 wall, col1 _, col2 _, col3 _, col4 _, col5 _, col6 _.

Row6 all walls.

Goal at (1,5). Agent at (1,2). Path: from (1,2) right to (1,3) open, right to (1,4) open, right to (1,5) goal. All open. So first move RIGHT.",owSVgY3-fdNmn-a2c13b9598b65b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid8__greedy_t0,GPT-OSS-20B,openai/gpt-oss-20b,low,0.0,0.95,419701987,16000,current full grid only (no trajectory history),bd96dff47647b30a47bb0e2ac19d33f01f7cd55ccce753cd1a696b80551ed096,size7_difficulty0.8_grid8,7,0.8,0.28,8,2,3,1,"[""RIGHT""]",RIGHT,True,True,True,stop,False,1.2134993210202083,485,163,0,648,5.685e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path. Let's map coordinates. Grid 7x7. Agent at (1,3). Goal at (1,5). Walls: row0 all, row1 col0 and col6 walls, row2 col3-5 walls, row3 col0,2,6 walls, row4 col0,2-4 walls, row5 col0 walls, row6 all walls.

Open spaces: many.

From (1,3) to (1,5). Path: right to (1,4) then right to (1,5). Check if (1,4) is open: row1 col4 is '_' yes. So two steps. So first move RIGHT.",owSVh3a-fdNmn-a2c13ba039485b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid8__greedy_t0,GPT-OSS-20B,openai/gpt-oss-20b,low,0.0,0.95,3155236662,16000,current full grid only (no trajectory history),467ec75de83b896a1fde90dd128c9656eb8a344a6c4a4eb699bc28df8943cef0,size7_difficulty0.8_grid8,7,0.8,0.28,8,3,4,1,"[""RIGHT""]",RIGHT,True,True,True,stop,False,0.5331719680107199,485,48,0,533,3.385e-05,1,,,True,"{
  ""action"": ""RIGHT""
}","We need shortest path from A at (1,4) to G at (1,5). They are adjacent horizontally. So move RIGHT.",owSVhQi-3pDw3Z-a2c13ba7dffc5b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,1098842038,16000,current full grid only (no trajectory history),2d4ca6b9964f40955d93dd6c0dc18b1b59ba476bd1659305f833ecbaff733484,size7_difficulty0.8_grid9,7,0.8,0.28,9,0,2,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,0.6446607669931836,485,79,0,564,4.005e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need next move from A at (3,2). Goal at (4,5). Path: from (3,2) right to (3,3), right to (3,4), right to (3,5), down to (4,5). So first action RIGHT.",owSVhZi-fdNmn-a2c13bab29375b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,2105948951,16000,current full grid only (no trajectory history),8f50736ab80ba19d5b32b9128355aec512be0881da72a92ff8b235bbd2ea5d24,size7_difficulty0.8_grid9,7,0.8,0.28,9,1,3,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,2.496348565968219,485,307,0,792,8.565e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path from A at (3,3) to G at (4,5). Let's map obstacles. Coordinates: row 3 col3 is A. Goal row4 col5. Check grid:

Row0 all walls.
Row1: # _ # _ _ _ # => cols:0#,1_,2#,3_,4_,5_,6#
Row2: # _ _ # # _ # => cols1_,2_,3#,4#,5_,6#
Row3: # _ _ A _ _ # => cols1_,2_,3A,4_,5_,6#
Row4: # # # # # G # => cols0#,1#,2#,3#,4#,5G,6#
Row5: # _ _ _ _ _ # => cols1_,2_,3_,4_,5_,6#
Row6 all walls.

Need path: from (3,3). G at (4,5). Adjacent? (4,5) is down-right from (3,4) or right-down. From A can go right to (3,4) open. Then right to (3,5). Then down to (4,5). Check if any walls: (3,4) is _, (3,5) is _, (4,5) G. So path: RIGHT, RIGHT, DOWN. So next move should be RIGHT.",owSVhm6-3pDw3Z-a2c13baf3c0e5b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,3945420726,16000,current full grid only (no trajectory history),c75fd2d2e4435381c739e343ceb3252af53d2ca46b38d2e71d83d4bf4519f604,size7_difficulty0.8_grid9,7,0.8,0.28,9,2,4,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,2.196244371996727,485,275,0,760,7.925e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path from A at (3,4) to G at (4,5). Grid coordinates: row, col. Map: Let's list open cells. Walls at many. Let's trace.

Row0 all walls.

Row1: col1 open, col3-5 open. col2 is #.

Row2: col1-2 open, col5 open. col3-4 walls.

Row3: col1-3 open, col5 open, col4 is A, col6 wall.

Row4: col5 is G, others walls.

Row5: col1-5 open.

Row6 walls.

We need path. From A (3,4). Adjacent: up (2,4) is wall (#). Down (4,4) is wall. Left (3,3) open. Right (3,5) open. So can go left or right.

Goal at (4,5). From A, maybe go right to (3,5), then down to (4,5). Check if (3,5) open? Yes. Down from (3,5) to (4,5) is G. So two steps: RIGHT then DOWN. That's shortest.

Thus next action: RIGHT.",owSViWA-3pDw3Z-a2c13bbedaa85b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,1519382438,16000,current full grid only (no trajectory history),ed8302a2a4df75cb391c2f06248bfd0b8e0faab721ff35eb2565b4485c7b2454,size7_difficulty0.8_grid9,7,0.8,0.28,9,3,5,3,"[""DOWN""]",DOWN,True,True,True,stop,False,0.6310533790383488,485,52,0,537,3.465e-05,1,,,True,"{
  ""action"": ""DOWN""
}","We need next move from A at (3,5). Goal at (4,5). Down moves to (4,5) goal. So action DOWN.",owSVjA4-3pDw3Z-a2c13bcc8b785b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__sampled_rep2_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,607150880,16000,current full grid only (no trajectory history),2d4ca6b9964f40955d93dd6c0dc18b1b59ba476bd1659305f833ecbaff733484,size7_difficulty0.8_grid9,7,0.8,0.28,9,0,2,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,3.927777935983613,485,385,0,870,0.00010125,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path from A at (3,2) to G at (4,5). Grid coordinates: rows 0-6, cols 0-6. Walls '#'. Let's map open spaces. Start at (3,2). Goal (4,5). Let's find path.

Grid representation:

Row0 all walls.

Row1: col0#,1_,2#,3_,4_,5_,6#.

Row2: col0#,1_,2_,3#,4#,5_,6#.

Row3: col0#,1_,2A,3_,4_,5_,6#.

Row4: col0#,1#,2#,3#,4#,5G,6#.

Row5: col0#,1_,2_,3_,4_,5_,6#.

Row6 all walls.

We need path from (3,2) to (4,5). The goal is on row4 col5. From start, can move up, down, left, right if open.

Check obstacles: (3,1) is open. (3,3) open. (2,2) open. (4,2) is wall. So to reach goal, need to go down to row4, but column5 is goal. Path likely: right to (3,3), right to (3,4), right to (3,5), down to (4,5). Check if (3,5) open: row3 col5 is _. Yes. So path: RIGHT, RIGHT, RIGHT, DOWN. That's 4 steps. Is there shorter? Maybe go up then right etc. But 4 seems minimal because horizontal distance 3, vertical 1. Can't diagonal. So 4 steps minimal.

Thus first action: RIGHT.",owSVjLf-fdNmn-a2c13bd088da5b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__sampled_rep2_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,3619462702,16000,current full grid only (no trajectory history),8f50736ab80ba19d5b32b9128355aec512be0881da72a92ff8b235bbd2ea5d24,size7_difficulty0.8_grid9,7,0.8,0.28,9,1,3,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,2.753062861971557,485,340,0,825,9.224999999999999e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path. Grid 7x7. Agent at (3,3). Goal at (4,5). Walls: row0 all, row1 col0 and col6 walls, col2 at row1 is #, others open. Row2 col3,4 are #. Row3 col0 wall, col6 wall. Row4 col0-4 walls, col5 G, col6 wall. Row5 col0 wall, col6 wall. Row6 all walls.

We need path from (3,3) to (4,5). From (3,3) can move: up to (2,3) but that's #? row2 col3 is #. down to (4,3) but row4 col3 is #. left to (3,2) open. right to (3,4) open.

Goal at (4,5). So likely path: right to (3,4), down to (4,4) but row4 col4 is #. So need go around. From (3,4) down is blocked. Right from (3,4) to (3,5) open. Then down to (4,5) goal. Check if (3,5) open: row3 col5 is _. yes. So path: RIGHT, RIGHT, DOWN. That's 3 steps. Any shorter? Maybe from start left then up etc? Start left to (3,2), right to (3,3) back. No. So 3 steps minimal. So first action RIGHT.",owSVkWg-3pDw3Z-a2c13be90d415b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__sampled_rep2_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,59741518,16000,current full grid only (no trajectory history),c75fd2d2e4435381c739e343ceb3252af53d2ca46b38d2e71d83d4bf4519f604,size7_difficulty0.8_grid9,7,0.8,0.28,9,2,4,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,2.145648090983741,485,250,0,735,7.425e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path. Grid 7x7. Coordinates: row, col. Agent at (3,4). Goal at (4,5). Check obstacles. From agent, possible moves: Up to (2,4) is '#'? row2 col4 is '#' (since row2: ""# _ _ # # _ #"": indices:0#,1_,2_,3#,4#,5_,6#. So (2,4) is #. Down to (4,4): row4 col4: row4 ""# # # # # G #"": indices:0#,1#,2#,3#,4#,5G,6#. So (4,4) is '#'. Left to (3,3): row3 ""# _ _ _ A _ #"": indices:0#,1_,2_,3_,4A,5_,6#. So (3,3) is '_' open. Right to (3,5): row3 col5 '_' open. Which leads to goal at (4,5). Path: Right to (3,5), Down to (4,5). So first action RIGHT.",owSVmLG-3pDw3Z-a2c13bfa483f5b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__sampled_rep2_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,111904871,16000,current full grid only (no trajectory history),ed8302a2a4df75cb391c2f06248bfd0b8e0faab721ff35eb2565b4485c7b2454,size7_difficulty0.8_grid9,7,0.8,0.28,9,3,5,3,"[""DOWN""]",DOWN,True,True,True,stop,False,0.664730291988235,485,62,0,547,3.6649999999999996e-05,1,,,True,"{
  ""action"": ""DOWN""
}","We need shortest path from A at (3,5) to G at (4,5). Actually G at (4,5). A at (3,5). They are adjacent vertically. Move DOWN.",owSVmyH-3pDw3Z-a2c13c07b8fd5b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__sampled_rep3_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,514334317,16000,current full grid only (no trajectory history),2d4ca6b9964f40955d93dd6c0dc18b1b59ba476bd1659305f833ecbaff733484,size7_difficulty0.8_grid9,7,0.8,0.28,9,0,2,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,5.719697521999478,485,537,0,1022,0.00013165,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path. Grid 7x7. Coordinates: row, col. Agent at (3,2). Goal at (4,5). Walls: many.

Let's map free cells. Row1: (1,1)=_, (1,3)=_, (1,4)=_, (1,5)=_. Row2: (2,1)=_, (2,2)=_, (2,5)=_. Row3: (3,1)=_, (3,2)=A, (3,3)=_, (3,4)=_, (3,5)=_. Row4: (4,5)=G. Row5: (5,1)=_, (5,2)=_, (5,3)=_, (5,4)=_, (5,5)=_, (5,6)=_. Others walls.

We need path from (3,2) to (4,5). Let's find shortest.

From (3,2) can move up to (2,2), down to (4,2) but (4,2) is #? row4 col2 is # (since row4 is # # # # # G #). So down blocked. Left to (3,1). Right to (3,3).

Goal at (4,5). Let's find path: maybe go right along row3 to col5 then down to row4 col5.

Check cells: (3,3) is _, (3,4) is _, (3,5) is _. So path: (3,2)->(3,3)->(3,4)->(3,5)->(4,5). That's 4 moves. Is there shorter? Maybe go up then right then down? From (3,2) up to (2,2) then right to (2,3) but (2,3) is # (since row2 col3 is #). So no. Up to (2,2) right to (2,4) is _? row2 col4 is #? Wait row2: ""# _ _ # # _ #"" indices: 0#,1_,2_,3#,4#,5_,6#. So col4 is #. So can't. Up to (2,2) up to (1,2) but row1 col2 is #. So not.

Left to (3,1) right back etc. So the straight right path is shortest 4 steps. So next move should be RIGHT.

Thus output JSON.",owSVnAJ-fdNmn-a2c13c0bdd525b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__sampled_rep3_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,791403271,16000,current full grid only (no trajectory history),8f50736ab80ba19d5b32b9128355aec512be0881da72a92ff8b235bbd2ea5d24,size7_difficulty0.8_grid9,7,0.8,0.28,9,1,3,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,3.374991591030266,485,336,0,821,9.145e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path from A at (3,3) to G at (4,5). Grid coordinates: row 3 col3. Need to avoid walls. Let's map open cells. From A (3,3). Options: up (2,3) is #? row2 col3 is #. down (4,3) row4 col3 is #. left (3,2) row3 col2 is _. right (3,4) row3 col4 is _. So can go left or right.

Goal at (4,5). Path: maybe go right to (3,4), then down? down from (3,4) to (4,4) row4 col4 is #. So cannot. Alternative: from (3,4) right to (3,5) row3 col5 is _. Then down to (4,5) goal. Check (3,5) open? row3 col5 is _. Yes. So sequence: RIGHT, RIGHT, DOWN. Steps 3. Could there be shorter? Maybe left path? From (3,2) left to (3,1) row3 col1 is _. then down? (4,1) row4 col1 is #. Not good. Up from (3,1) to (2,1) row2 col1 is _. then right to (2,2) row2 col2 is _. then right to (2,3) is #. Not good. So best is 3 steps. So first action RIGHT.",owSVos2-fdNmn-a2c13c2f9e2b5b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__sampled_rep3_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,2651585056,16000,current full grid only (no trajectory history),c75fd2d2e4435381c739e343ceb3252af53d2ca46b38d2e71d83d4bf4519f604,size7_difficulty0.8_grid9,7,0.8,0.28,9,2,4,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,3.0176415810128674,485,211,0,696,6.645e-05,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path from A at (3,4) to G at (4,5). Grid: coordinates row, col. Walls (#). Let's map open spaces. From A at (3,4). Goal at (4,5). Check if adjacent? A at row3 col4. Goal at row4 col5. That's down-right diagonal. Need move down or right then other. Check positions: (4,4) is? row4 col4 is '#'? Row4: ""# # # # # G #"". indices:0#,1#,2#,3#,4#,5G,6#. So col4 is '#', cannot move down. Right: (3,5) is '_'? row3: ""# _ _ _ A _ #"": indices:0#,1_,2_,3_,4A,5_,6#. So (3,5) is '_' open. So move RIGHT. That seems optimal.",owSVpsS-fdNmn-a2c13c44bba05b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__sampled_rep3_t07,GPT-OSS-20B,openai/gpt-oss-20b,low,0.7,0.95,258079057,16000,current full grid only (no trajectory history),ed8302a2a4df75cb391c2f06248bfd0b8e0faab721ff35eb2565b4485c7b2454,size7_difficulty0.8_grid9,7,0.8,0.28,9,3,5,3,"[""DOWN""]",DOWN,True,True,True,stop,False,0.5693506270181388,485,63,0,548,3.685e-05,1,,,True,"{
  ""action"": ""DOWN""
}","We need shortest path. Grid 7x7. Agent at (3,5). Goal at (4,5). So one step down. Check cell (4,5) is G. So action DOWN.",owSVqmX-3pDw3Z-a2c13c579a405b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__greedy_t0,GPT-OSS-20B,openai/gpt-oss-20b,low,0.0,0.95,1611798808,16000,current full grid only (no trajectory history),2d4ca6b9964f40955d93dd6c0dc18b1b59ba476bd1659305f833ecbaff733484,size7_difficulty0.8_grid9,7,0.8,0.28,9,0,2,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,3.6245327080250718,485,408,0,893,0.00010585,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path from A at (3,2) to G at (4,5). Let's map grid. Coordinates row, col.

Row1: index1: ""# _ # _ _ _ #""
Row2: ""# _ _ # # _ #""
Row3: ""# _ A _ _ _ #""
Row4: ""# # # # # G #""
Row5: ""# _ _ _ _ _ #""

Walls at many. Let's find path. From (3,2). Options: up (2,2) open? row2 col2 is '_' yes. down (4,2) row4 col2 is '#' wall. left (3,1) row3 col1 '_' open. right (3,3) row3 col3 '_' open.

Goal at (4,5). Need to reach row4 col5. Let's see connectivity. From (3,2) go right to (3,3). From (3,3) right to (3,4). From (3,4) right to (3,5). From (3,5) down to (4,5) goal. Check obstacles: row3 col3 '_' yes. row3 col4 '_' yes. row3 col5 '_' yes. row4 col5 'G' reachable. So path: RIGHT, RIGHT, RIGHT, DOWN. That's 4 steps. Could there be shorter? Maybe up then right etc. Let's check alternative: up to (2,2). From (2,2) right to (2,3) but (2,3) is '#' wall. So not. Up to (2,2) up to (1,2) row1 col2 '#' wall. So not. Left to (3,1). From (3,1) right to (3,2) back. So best is right path. So first move should be RIGHT.",owSVqwC-fdNmn-a2c13c5b2d2e5b05,openai/gpt-oss-20b,
gpt-oss-20b__low__size7_difficulty0.8_grid9__greedy_t0,GPT-OSS-20B,openai/gpt-oss-20b,low,0.0,0.95,527480625,16000,current full grid only (no trajectory history),8f50736ab80ba19d5b32b9128355aec512be0881da72a92ff8b235bbd2ea5d24,size7_difficulty0.8_grid9,7,0.8,0.28,9,1,3,3,"[""RIGHT""]",RIGHT,True,True,True,stop,False,3.763680010975804,485,636,0,1121,0.00015145,1,,,False,"{
  ""action"": ""RIGHT""
}","We need shortest path from A at (3,3) to G at (4,5). Grid coordinates: row, col. Let's map open spaces. Walls at many. Let's find path: From (3,3). Options: up (2,3) is # blocked. down (4,3) is #. left (3,2) is _ open. right (3,4) is _ open. Goal at (4,5). Let's explore.

Option right: (3,4). From there: up (2,4) is #? row2 col4 is #. down (4,4) is #. left (3,3) back. right (3,5) is _ open. From (3,5): up (2,5) is _ open. down (4,5) is G! So path: RIGHT, RIGHT, UP, DOWN? Wait sequence: start (3,3) -> RIGHT to (3,4) -> RIGHT to (3,5) -> UP to (2,5) -> DOWN to (3,5) back? Actually from (2,5) down to (3,5) then down to (4,5). That's 5 steps. Maybe better: from (3,4) go up? blocked. down blocked. So need go right to (3,5), up to (2,5), down to (3,5) redundant. Maybe alternative: from (3,3) go left to (3,2). From (3,2): up (2,2) is _ open. From (2,2): up (1,2) is #. right (2,3) #. left (2,1) _ open. down (3,2) back. From (2,1): up (1,1) _ open. From (1,1): right (1,2) #. up (0,1) #. down (2,1). left (1,0) #. So dead end.

Thus path via right seems shortest: steps: RIGHT, RIGHT, UP, DOWN, DOWN? Wait from (2,5) down to (3,5) then down to (4,5). That's 5 moves. Could we from (3,5) go down directly? (4,5) is G, so from (3,5) down is G. So path: RIGHT, RIGHT, UP, DOWN. That's 4 moves. Check: (3,3)->(3,4)->(3,5)->(2,5)->(3,5)? Wait down from (2,5) goes to (3,5) not goal. Actually goal at (4,5). So need two downs. So 5 moves. Could we from (3,4) go down? (4,4) #. So no.

Thus minimal 5 moves. So first move is RIGHT.",owSVs1z-3pDw3Z-a2c13c71ca075b05,openai/gpt-oss-20b,
